Gender,NameSet,Title,GivenName,MiddleInitial,Surname,StreetAddress,City,State,StateFull,ZipCode,CountryFull,EmailAddress,Username,TelephoneNumber,TelephoneCountryCode,MothersMaiden,Birthday,Age,Occupation,Domain,Country,Number,Company
male,American,Mr.,Paul,M,Wulf,"2593 Yonge Street",Toronto,ON,Ontario,"M4W 1J7",Canada,PaulMWulf@einrot.com,Tanwas,416-952-8492,1,Collins,6/30/1963,60,"Railroad brake, signal, and switch operator",CriticalSurveys.ca,CA,1720,"Frank's Nursery & Crafts"
male,American,Mr.,Danny,L,Hawkins,"4453 Alaska Hwy","Fort Nelson",BC,"British Columbia","V0C 1C0",Canada,DannyLHawkins@jourrapide.com,Coduchis1959,250-233-4248,1,Moore,8/18/1959,63,"Organic chemist",StrictlyMakeup.ca,CA,1721,Afterthoughts
female,American,Ms.,Helen,M,McClure,"3927 11th Ave",Calgary,AB,Alberta,"T2P 1M6",Canada,HelenMMcClure@cuvox.de,Reargem,403-693-5551,1,Fain,1/7/1962,61,"Human services manager",PaperInvitation.ca,CA,1722,Konsili
male,American,Mr.,Gregory,H,Tann,"2874 184th Street",Edmonton,AB,Alberta,"T5J 2R4",Canada,GregoryHTann@cuvox.de,Mankis,780-468-8506,1,Kahle,11/23/1962,60,"Judiciary translator",BridalWar.ca,CA,1723,Sportmart
male,American,Mr.,Brian,S,Ward,"3355 Glen Long Avenue",Toronto,ON,Ontario,"M6B 1J8",Canada,BrianSWard@armyspy.com,Airsed,416-781-9097,1,Fair,9/2/1979,43,"Environmental scientist",PooledIncome.ca,CA,1724,"Red Bears Tavern"
female,American,Ms.,Alvera,D,Powell,"1813 Robson St",Vancouver,BC,"British Columbia","V6B 3K9",Canada,AlveraDPowell@jourrapide.com,Roldho,604-663-8459,1,Bush,9/14/1970,52,"Corporate administrative assistant",MobileTeleconference.ca,CA,1725,"Sunny's Surplus"
male,American,Mr.,John,F,Wadsworth,"1894 Islington Ave",Toronto,ON,Ontario,"M8V 3B6",Canada,JohnFWadsworth@fleckens.hu,Gollond,416-528-2394,1,Smith,1/2/1997,26,"Horse trainer",PartyTee.ca,CA,1726,"Jay Jacobs"
female,American,Ms.,Anna,J,Ballesteros,"2902 Gateway Blvd",Edmonton,AB,Alberta,"T6H 1J5",Canada,AnnaJBallesteros@superrito.com,Homplaine,780-989-3393,1,Akers,2/6/1951,72,"Attendance clerk",MommyVentures.ca,CA,1727,"De Pinna"
male,American,Mr.,Alexander,A,Lee,"4269 Royal Avenue","New Westminster",BC,"British Columbia","V3L 5H1",Canada,AlexanderALee@einrot.com,Hasto2000,778-858-6734,1,Bender,2/15/2000,23,"Marriage and family therapist",SoldierResources.ca,CA,1728,"L.L. Berger"
female,American,Ms.,Jewel,H,Leal,"3775 Papineau Avenue",Montreal,QC,Quebec,"H2K 4J5",Canada,JewelHLeal@teleworm.us,Winglersen,514-898-5985,1,Parham,9/21/2003,19,"Database administrator",TripHeadquarters.ca,CA,1729,"Happy Family"
female,American,Mrs.,Valerie,S,Jimenez,"3575 Kinchant St",Chilliwack,BC,"British Columbia","V2P 4H8",Canada,ValerieSJimenez@einrot.com,Shament,604-791-5371,1,Frankel,7/9/1997,26,"Airline steward",HockeyMoments.ca,CA,1730,"id Boutiques"
male,American,Mr.,Douglas,L,Mann,"4934 Front Street",Toronto,ON,Ontario,"M5J 2N1",Canada,DouglasLMann@armyspy.com,Flut1968,647-280-7422,1,Clark,12/8/1968,54,Anthropologist,InspiredFan.ca,CA,1731,"Chief Auto Parts"
male,American,Dr.,James,V,Hibbs,"3650 Keith Road","North Vancouver",BC,"British Columbia","V5T 2C1",Canada,JamesVHibbs@teleworm.us,Tose1995,604-981-3667,1,Norman,9/20/1995,27,Carpenter,CulinaryPost.ca,CA,1732,"Builders Square"
male,American,Mr.,James,H,Welch,"3508 MacLaren Street",Ottawa,ON,Ontario,"K1P 5M7",Canada,JamesHWelch@superrito.com,Andised,613-992-0285,1,Miller,7/3/1969,54,"Transmitter operator",BestFuelSaving.ca,CA,1733,"Virgin Megastores"
female,American,Ms.,Denise,F,Washington,"1959 Findlay Creek Road",Creston,BC,"British Columbia","V0B 1G0",Canada,DeniseFWashington@teleworm.us,Thingety,250-428-1672,1,Bernard,8/6/1971,51,"Legal secretary",QuakerBlog.ca,CA,1734,"Starship Tapes & Records"
female,American,Mrs.,Mary,P,Weaver,"3381 rue Parc",Sherbrooke,QC,Quebec,"J1H 1R6",Canada,MaryPWeaver@rhyta.com,Therejorty,819-571-5342,1,Coco,5/26/1980,43,"Optical goods worker",MicroLists.ca,CA,1735,"Buena Vista Garden Maintenance"
female,American,Ms.,Hilda,R,Wright,"162 Albert Street",Stratford,ON,Ontario,"N5A 3K5",Canada,HildaRWright@superrito.com,Soccus,519-274-8402,1,McGowan,7/31/1987,35,"Mail clerk",CartridgeDistributor.ca,CA,1736,"First Choice Garden Maintenance"
female,American,Mrs.,Kelly,J,Hobbs,"2037 Maynard Rd",Calgary,AB,Alberta,"T2E 6J8",Canada,KellyJHobbs@superrito.com,Alannow,403-922-3572,1,Eslinger,5/21/1979,44,Producer,AttractiveOpportunity.ca,CA,1737,"Reliable Garden Management"
female,American,Ms.,Nina,Z,Gray,"3042 Hammarskjold Dr",Burnaby,BC,"British Columbia","V5B 3C9",Canada,NinaZGray@superrito.com,Whorm1985,604-571-7049,1,Bishop,9/21/1985,37,"Foreign language interpreter",GreekChronicles.ca,CA,1738,"Glicks Furniture"
female,American,Dr.,Clare,M,Moulton,"2443 Rose Street",Regina,SK,Saskatchewan,"S4P 3Y2",Canada,ClareMMoulton@teleworm.us,Nesecale64,306-798-9364,1,Ash,12/30/1964,58,"Pump operator",GreetingCDs.ca,CA,1739,"Ernst Home Centers"
female,American,Ms.,Alice,B,Spears,"3794 Dry Pine Bay Rd",Markstay,ON,Ontario,"P0M 2G0",Canada,AliceBSpears@rhyta.com,Wiflutay77,705-853-8962,1,Taylor,12/18/1977,45,Electrician,FloridaStadium.ca,CA,1740,"Laura Ashley"
male,American,Mr.,Gary,S,Tinch,"1343 Brew Creek Rd",Squamish,BC,"British Columbia","V0N 3G0",Canada,GarySTinch@armyspy.com,Libleat,604-848-3232,1,Thomas,7/9/2001,22,"Encoding clerk",ConfidentialDirectory.ca,CA,1741,"Pro Property Maintenance"
male,American,Mr.,Jose,M,Delph,"682 Nootka Street",Vancouver,BC,"British Columbia","V5M 3M5",Canada,JoseMDelph@teleworm.us,Feenincese,778-838-5447,1,Rivers,9/10/1995,27,"Decommissioning and decontamination (D&D) worker",SalmonSales.ca,CA,1742,"Record Bar"
female,American,Ms.,Claudia,S,Smith,"892 Dominion St",Chesterville,ON,Ontario,"K0C 1H0",Canada,ClaudiaSSmith@jourrapide.com,Abothe,613-448-6269,1,Foster,10/15/1976,46,Cartoonist,MobLug.ca,CA,1743,"Bold Ideas"
male,American,Mr.,Brad,L,Posner,"659 rue Saint-Antoine","St Hyacinthe",QC,Quebec,"J2S 1H3",Canada,BradLPosner@teleworm.us,Corgunts,450-513-8671,1,Ruel,7/19/1992,31,"Coil taper",TechnicalTV.ca,CA,1744,"Pender's Food Stores"
male,American,Mr.,John,M,Ivey,"3837 Boulevard Cremazie",Quebec,QC,Quebec,"G1R 1B8",Canada,JohnMIvey@jourrapide.com,Rias1962,418-523-8863,1,Kelly,9/13/1962,60,"Liquid waste treatment plant and system operator",Extraville.ca,CA,1745,TheBottomHalf
female,American,Ms.,Amelia,J,Chavarria,"1699 Grey Rd",Flesherton,ON,Ontario,"N0C 1E0",Canada,AmeliaJChavarria@dayrep.com,Anion1980,519-924-6893,1,Rice,10/8/1980,42,"Conference interpreter",GreatSurfers.ca,CA,1746,Handyman
male,American,Mr.,John,T,Brown,"2596 Queens Sq",Hespeler,ON,Ontario,"N3C 1H3",Canada,JohnTBrown@armyspy.com,Grearlacte,519-212-5677,1,Visser,2/22/1998,25,"Petroleum engineer",FindCertificiates.ca,CA,1747,Henry's
male,American,Mr.,Robert,R,Melendez,"3703 Heatherleigh",Cooksville,ON,Ontario,"L5A 1V9",Canada,RobertRMelendez@rhyta.com,Whetter,905-283-7806,1,Michelson,12/22/1968,54,"Management assistant",InnovativeMovie.ca,CA,1748,"Child World"
male,American,Mr.,Donald,J,Luther,"3203 49th Avenue",Igloolik,NU,Nunavut,"X0A 0L0",Canada,DonaldJLuther@gustr.com,Efuldrew,867-934-9359,1,Pike,1/1/1986,37,"Applied mathematician",WirelessExercise.ca,CA,1749,"Total Quality"
female,American,Mrs.,Shana,D,Cormack,"4775 Bridgeport Rd",Collingwood,ON,Ontario,"L9Y 1X1",Canada,ShanaDCormack@dayrep.com,Orid1993,705-445-6152,1,Tellis,3/15/1993,30,"Data typist",AmateurDJ.ca,CA,1750,"The Flying Bear"
female,American,Mrs.,Ingrid,J,Ferrari,"1291 40th Street",Calgary,AB,Alberta,"T2A 1C8",Canada,IngridJFerrari@cuvox.de,Thasken,403-272-7252,1,Johnson,4/6/1994,29,"Store manager",ThrillMovie.ca,CA,1751,"One-Up Realty"
female,American,Ms.,Maria,L,Jackson,"2728 Tanner Street",Vancouver,BC,"British Columbia","V5R 2T4",Canada,MariaLJackson@dayrep.com,Theatione1978,604-419-9266,1,Fuentes,4/23/1978,45,"Information specialist",PureRatings.ca,CA,1752,"Wilson's Jewelers"
male,American,Mr.,Jordan,S,Armstrong,"4239 rue des Églises Est",Gracefield,QC,Quebec,"J0X 1W0",Canada,JordanSArmstrong@teleworm.us,Thad1987,819-463-3084,1,Ellis,1/20/1987,36,"Food cooking machine operator",DealExplorer.ca,CA,1753,"Millenia Life"
male,American,Mr.,Billy,D,Shelton,"2862 137th Avenue",Edmonton,AB,Alberta,"T5C 2L2",Canada,BillyDShelton@fleckens.hu,Blithated,780-456-2709,1,Williams,8/20/1948,74,"Enlisted personnel",PragueTrain.ca,CA,1754,"Foreman & Clark"
male,American,Mr.,Jeremy,C,Askew,"4709 Islington Ave",Toronto,ON,Ontario,"M8V 3B6",Canada,JeremyCAskew@fleckens.hu,Dereettris,416-779-7279,1,Weiner,2/26/1998,25,"Education and training manager",BuildVehicle.ca,CA,1755,"Deco Refreshments, Inc."
male,American,Mr.,Wesley,R,Coffman,"908 Islington Ave",Toronto,ON,Ontario,"M8V 3B6",Canada,WesleyRCoffman@jourrapide.com,Hatuars,416-529-4334,1,McCracken,4/10/1984,39,Fabricator,DietDisorder.ca,CA,1756,"Steak and Ale"
female,American,Mrs.,Gladys,T,Evans,"1046 Albert Street","St Thomas",ON,Ontario,"N5R 3R5",Canada,GladysTEvans@rhyta.com,Ataked,519-637-4778,1,Gross,6/9/1994,29,"Industrial-organizational psychologist",GelBond.ca,CA,1757,Gamble-Skogmo
female,American,Ms.,Bess,C,Gunn,"4192 Lauzon Parkway",Windsor,ON,Ontario,"N9A 7A2",Canada,BessCGunn@armyspy.com,Doet1956,519-566-3187,1,Macedo,10/11/1956,66,"Coin, vending, and amusement machine servicer repairer",FTPTalk.ca,CA,1758,"Creative Wealth"
male,American,Mr.,Larry,S,Medley,"2342 184th Street",Edmonton,AB,Alberta,"T5J 2R4",Canada,LarrySMedley@jourrapide.com,Furcursto,780-722-2773,1,Saldivar,6/27/1949,74,Electrophysiologist,AbsoluteAndroid.ca,CA,1759,"Child World"
male,American,Dr.,Tim,W,Byrd,"4921 Barton Street","Stoney Creek",ON,Ontario,"L8G 2V1",Canada,TimWByrd@superrito.com,Rosees,905-661-5571,1,Downs,10/12/1999,23,"Biological technician",MVPDream.ca,CA,1760,"Dun Rite Lawn Care"
female,American,Mrs.,Ashley,F,Roundy,"1157 Kinchant St","Cluculz Lake",BC,"British Columbia","V2N 4T6",Canada,AshleyFRoundy@superrito.com,Flike1971,250-441-7045,1,Pruitt,11/2/1971,51,"Commodities trader",DiscoSites.ca,CA,1761,"Great American Music"
female,American,Ms.,Linda,B,Brunelle,"2724 St-Jerome Street","St Jerome",QC,Quebec,"S4P 3Y2",Canada,LindaBBrunelle@gustr.com,Nichat1989,450-438-7246,1,Sanchez,11/21/1989,33,"Audio and video equipment operator",SliverPendants.ca,CA,1762,"Kessel Food Market"
male,American,Mr.,Robert,K,Broome,"4355 Front Street",Toronto,ON,Ontario,"M5J 2N1",Canada,RobertKBroome@jourrapide.com,Hich1998,416-294-4428,1,Queen,3/27/1998,25,"Color printer operator",TypoSpotter.ca,CA,1763,"Yesterday's Records"
male,American,Mr.,Jon,H,Conde,"905 St. John Street",Richmound,SK,Saskatchewan,"S4P 3Y2",Canada,JonHConde@cuvox.de,Thavalwary,306-669-4425,1,Klein,1/29/1983,40,Marshal,HomemadeJournal.ca,CA,1764,"Terra Nova Garden Services"
female,American,Ms.,Cheryl,H,Kerr,"89 Balmy Beach Road","Owen Sound",ON,Ontario,"N4K 2N7",Canada,CherylHKerr@superrito.com,Yetrome,519-378-3644,1,Pollack,2/17/1952,71,Trapper,RentRugs.ca,CA,1765,"Handy City"
female,American,Mrs.,Jennifer,A,Castaneda,"95 Bay Street",Toronto,ON,Ontario,"M5J 2R8",Canada,JenniferACastaneda@fleckens.hu,Baccough70,647-885-2139,1,Torpey,3/11/1970,53,Cosmetologist,CandyDash.ca,CA,1766,"Dun Rite Lawn Maintenance"
female,American,Ms.,Janet,R,Vu,"875 Kennedy Lane","Rocky Point",PE,"Prince Edward Island","C0A 1H2",Canada,JanetRVu@armyspy.com,Nexce1978,902-569-0931,1,Cox,1/30/1978,45,"Nuclear technician",WomanGuard.ca,CA,1767,Elek-Tek
male,American,Mr.,Steve,J,Ivory,"815 Landon Street",Field,ON,Ontario,"P0H 1M0",Canada,SteveJIvory@armyspy.com,Operin,705-758-7899,1,Sullivan,5/22/1967,56,"Video camera operator",ShoeReseller.ca,CA,1768,"First Choice Yard Help"
female,American,Dr.,Tina,C,Trombley,"2794 Galts Ave","Red Deer",AB,Alberta,"T4N 5Z9",Canada,TinaCTrombley@armyspy.com,Yousigulas,403-373-4750,1,Simpson,11/21/1960,62,"Plumbing inspector",DualWedding.ca,CA,1769,"Rex Audio Video Appliance"
female,American,Ms.,Jennifer,V,Smith,"890 Lauzon Parkway",Windsor,ON,Ontario,"N9A 7A2",Canada,JenniferVSmith@rhyta.com,Hier1993,519-980-8407,1,McDonald,7/19/1993,30,Captain,LenderLife.ca,CA,1770,"Old America Stores"
male,American,Mr.,Thomas,F,Letendre,"1877 Brant Ave",Evans-Thomas,AB,Alberta,"T1T 1T1",Canada,ThomasFLetendre@cuvox.de,Weeme1952,403-591-1997,1,Heath,8/26/1952,70,"Managing editor",KentuckyLocksmith.ca,CA,1771,"John M. Smyth's Homemakers"
female,American,Ms.,Viola,B,Hagaman,"2010 Carling Avenue",Ottawa,ON,Ontario,"K1Z 7B5",Canada,ViolaBHagaman@einrot.com,Shmidecir1977,613-295-1412,1,Martin,8/31/1977,45,"New accounts clerk",ControlSeeker.ca,CA,1772,"Wilson's Jewelers"
female,American,Mrs.,Mollie,J,Kuester,"1954 Sheppard Ave",Toronto,ON,Ontario,"M1S 1T4",Canada,MollieJKuester@jourrapide.com,Anguesse,416-297-7234,1,Hodge,8/31/1964,58,"Electronic prepress technician",FemaleDuo.ca,CA,1773,Purity
male,American,Mr.,Melvin,C,Price,"4147 5th Avenue","Fox Creek",AB,Alberta,"T0H 1P0",Canada,MelvinCPrice@rhyta.com,Pered1959,780-622-3807,1,Norris,11/12/1959,63,"Environmental engineering technician",BrowseGroups.ca,CA,1774,"Bay Furniture"
female,American,Ms.,Lisa,G,Simms,"2644 Weir Crescent",Toronto,ON,Ontario,"M1E 3T8",Canada,LisaGSimms@dayrep.com,Questart,416-287-8991,1,Mecham,12/16/1956,66,"Medical translator",MajorBall.ca,CA,1775,"J. Riggings"
female,American,Ms.,Priscilla,J,Gallardo,"3779 Water Street",Kitchener,ON,Ontario,"N2H 5A5",Canada,PriscillaJGallardo@fleckens.hu,Mangst,519-807-2397,1,Walker,9/16/1952,70,"Personnel officer",CitizenCheck.ca,CA,1776,"Gold Leaf Garden Management"
male,American,Mr.,Jason,R,Davis,"2331 90th Avenue",Duchess,AB,Alberta,"T0J 0Z0",Canada,JasonRDavis@fleckens.hu,Alave1983,403-378-0229,1,Coleman,10/18/1983,39,"Set and exhibit designer",BingoAdventure.ca,CA,1777,"The High Heelers"
female,American,Ms.,Christine,A,Jennings,"2446 Saint-Denis Street",Montreal,QC,Quebec,"H9R 3J4",Canada,ChristineAJennings@einrot.com,Himin1984,514-630-4354,1,Ortega,7/25/1984,38,"Industrial production manager",HairSeminars.ca,CA,1778,"Tower Records"
male,American,Mr.,Sonny,M,Adams,"3477 Boulevard Cremazie",Quebec,QC,Quebec,"G1R 1B8",Canada,SonnyMAdams@armyspy.com,Houble,418-644-9505,1,Fortney,8/20/1960,62,Examiner,RacingSpecialist.ca,CA,1779,LaBelle's
female,American,Mrs.,Marilyn,M,Wilson,"3861 York St",London,ON,Ontario,"N5W 2S9",Canada,MarilynMWilson@rhyta.com,Whiscoget,519-854-4207,1,Duran,7/14/1977,46,"Developmental psychologist",ElectionSearch.ca,CA,1780,"Locost Accessories"
female,American,Mrs.,Lisa,J,Hall,"238 rue des Églises Est","Ste Cecile De Masham",QC,Quebec,"J0X 2W0",Canada,LisaJHall@einrot.com,Loure1949,819-456-0616,1,Lewis,5/22/1949,74,Sewer,SeniorPreview.ca,CA,1781,"Crazy Tiger"
female,American,Mrs.,Yvette,T,Myers,"560 Brew Creek Rd",Whistler,BC,"British Columbia","V0N 1B0",Canada,YvetteTMyers@jourrapide.com,Havarmstence,604-932-3720,1,Sosa,11/1/1963,59,"Railroad signal operator",WoodSock.ca,CA,1782,"Official All Star Café"
female,American,Dr.,Deborah,P,Rothman,"3779 Birkett Lane",Brantford,ON,Ontario,"N3T 2Z8",Canada,DeborahPRothman@jourrapide.com,Narstrabest1971,519-758-9203,1,Mims,11/3/1971,51,Bailiff,ScenarioBlog.ca,CA,1783,"Eagle Food Centers"
female,American,Mrs.,Bridget,D,Alexander,"3631 Port Washington Road",Magrath,AB,Alberta,"T0K 1J0",Canada,BridgetDAlexander@dayrep.com,Cames1988,403-758-3598,1,Sawyer,11/4/1988,34,"Appellate court judge",SinglesAgent.ca,CA,1784,"Universal Design Partners"
female,American,Mrs.,Tina,T,Smith,"2981 40th Street",Calgary,AB,Alberta,"T2M 0X4",Canada,TinaTSmith@rhyta.com,Hustong,403-338-7994,1,Vu,1/24/1948,75,Bricklayer,CrazyShades.ca,CA,1785,"Our Own Hardware"
female,American,Ms.,Judith,W,Barber,"4861 Dry Pine Bay Rd","St Charles",ON,Ontario,"P0M 2W0",Canada,JudithWBarber@cuvox.de,Lareflot,705-867-5159,1,Meekins,12/9/1968,54,"Electronic masking system operator",MagicInformation.ca,CA,1786,"Circuit City"
female,American,Mrs.,Irene,T,Starks,"4148 Côte Joyeuse","St Malo",QC,Quebec,"H0H 0H0",Canada,IreneTStarks@dayrep.com,Peappend,819-658-5466,1,Peralta,1/22/2002,21,"Operations research analyst",TrendArchive.ca,CA,1787,"National Shirt Shop"
male,American,Mr.,Gerardo,E,Thrower,"4756 René-Lévesque Blvd",Montreal,QC,Quebec,"H3B 4W8",Canada,GerardoEThrower@rhyta.com,Wastleime,514-993-4164,1,Perales,2/6/2002,21,"Chemical equipment tender",SongTwo.ca,CA,1788,"The Network Chef"
female,American,Ms.,Henrietta,A,Shaw,"111 Carling Avenue",Ottawa,ON,Ontario,"K1Z 7B5",Canada,HenriettaAShaw@gustr.com,Samot1960,613-792-2984,1,Wilson,3/8/1960,63,"Instructional materials director",StrategyVenture.ca,CA,1789,"Asian Solutions"
female,American,Ms.,Cynthia,J,Malott,"981 Goyeau Ave",Windsor,ON,Ontario,"N9A 1H9",Canada,CynthiaJMalott@gustr.com,Shorly,519-796-2913,1,Johnson,2/28/1993,30,"Microbiology technologist",ShowState.ca,CA,1790,"Children's Palace"
female,American,Ms.,Latasha,O,Lucero,"630 Hammarskjold Dr",Burnaby,BC,"British Columbia","V5B 3C9",Canada,LatashaOLucero@superrito.com,Anonton,604-450-7372,1,Lawrence,7/20/1971,52,"Assignment clerk",LunchLookup.ca,CA,1791,"Integra Design"
male,American,Mr.,Eric,F,Collins,"3837 rue Principale","Mont Laurier",QC,Quebec,"J9L 2H9",Canada,EricFCollins@jourrapide.com,Kint1997,819-440-0557,1,Deal,1/3/1997,26,"Athletic trainer",TestClicks.ca,CA,1792,"World Radio"
female,American,Mrs.,Vicki,R,Talbert,"1997 Lynden Road",Stroud,ON,Ontario,"L0L 2M0",Canada,VickiRTalbert@armyspy.com,Loper2004,705-436-4334,1,Sanford,5/27/2004,19,"Public finance economist",ScratchHead.ca,CA,1793,"Corinthian Designs"
female,American,Ms.,Joni,N,Lyman,"4432 Bloor Street",Marwayne,AB,Alberta,"T0B 2X0",Canada,JoniNLyman@armyspy.com,Aboughtters68,780-847-5072,1,Johnson,1/14/1968,55,"Placement specialist",BronzeSun.ca,CA,1794,"Mansmann's Department Store"
male,American,Dr.,Barry,M,Murray,"4649 Rose Street",Regina,SK,Saskatchewan,"S4P 3Z8",Canada,BarryMMurray@gustr.com,Onausucan,306-351-3605,1,White,7/12/1968,55,Prosecutor,PalmSpringsAirConditioning.ca,CA,1795,"House Works"
male,American,Mr.,Albert,M,Neihoff,"4466 Toy Avenue","South Pickering",ON,Ontario,"L1V 1S8",Canada,AlbertMNeihoff@jourrapide.com,Bese1995,905-420-0025,1,Buford,9/15/1995,27,"Window clerk",HDTVBoard.ca,CA,1796,Schweggmanns
male,American,Mr.,Robert,C,Hudson,"2935 Birkett Lane",Brantford,ON,Ontario,"N3T 2Z8",Canada,RobertCHudson@cuvox.de,Bounis1954,519-759-5964,1,Shoemaker,7/7/1954,69,"Labor economist",BankingBets.ca,CA,1797,"Total Yard Maintenance"
female,American,Mrs.,Deborah,A,Arsenault,"4866 Speers Road",Brampton,ON,Ontario,"L6T 3W9",Canada,DeborahAArsenault@fleckens.hu,Trathem1962,905-794-8324,1,Kirst,7/14/1962,61,Orderlie,Teleworm.ca,CA,1798,Strongbod
male,American,Mr.,Clifford,T,Rafael,"2792 Lockhart Drive",Barrie,ON,Ontario,"L4M 3B1",Canada,CliffordTRafael@fleckens.hu,Amplike,705-737-1573,1,Highfill,3/10/1987,36,"Child care worker",ApplicationNews.ca,CA,1799,"Crandall's Fine Furniture"
male,American,Mr.,Manuel,P,Johnson,"3338 56th Street",Wetaskiwin,AB,Alberta,"T9A 1N8",Canada,ManuelPJohnson@einrot.com,Gosed1952,780-360-2829,1,Cartwright,3/6/1952,71,"Quality auditor",CreditShares.ca,CA,1800,"Listen Up"
male,American,Dr.,Albert,I,Barnes,"3362 Playfair Avenue",Toronto,ON,Ontario,"M4J 3S3",Canada,AlbertIBarnes@gustr.com,Hadifuld56,416-426-4558,1,Amburgey,2/1/1956,67,"Animal trainer",ToyCarAuctions.ca,CA,1801,"Wells & Wade"
female,American,Ms.,Linda,C,Dix,"4627 Nelson Street",Marathon,ON,Ontario,"P0T 2E0",Canada,LindaCDix@teleworm.us,Muchad,807-229-9712,1,Levin,1/16/1958,65,"Licensed practical nurse",HealthcareCounselor.ca,CA,1802,"Grand Union"
female,American,Ms.,Bethany,S,Vanhoose,"2112 Robson St",Vancouver,BC,"British Columbia","V6B 3K9",Canada,BethanySVanhoose@teleworm.us,Rhancen,604-658-0603,1,Tutt,7/2/1992,31,"Light truck driver",FetchFilms.ca,CA,1803,Planetbiz
female,American,Ms.,Helen,W,Noble,"1518 Lake City Way",Burnaby,BC,"British Columbia","V5A 2Z6",Canada,HelenWNoble@fleckens.hu,Amoved,778-887-3766,1,Stiles,5/22/1966,57,"Career counselor",NuclearSuits.ca,CA,1804,"Allied Radio"
male,American,Mr.,Brandon,P,Henderson,"3028 102nd Avenue","Fort St John",BC,"British Columbia","V1J 3Y7",Canada,BrandonPHenderson@einrot.com,Towernt,250-783-6115,1,Duguay,11/14/1989,33,"Physical meteorologist",SplashChannel.ca,CA,1805,"Virgin Megastores"
male,American,Mr.,Benjamin,P,Gilbert,"687 Nelson Street",Swastika,ON,Ontario,"P0K 1T0",Canada,BenjaminPGilbert@rhyta.com,Dehe1982,705-642-5576,1,Marshall,10/1/1982,40,Bibliographer,BikerRoom.ca,CA,1806,"Forth & Towne"
male,American,Mr.,Johnnie,D,Champlin,"771 Main St","Mill Village",NS,"Nova Scotia","B0J 2H0",Canada,JohnnieDChamplin@cuvox.de,Ancend,902-935-4868,1,Graham,10/19/1959,63,"Coast Guard",TaxiSeek.ca,CA,1807,"Sew-Fro Fabrics"
male,American,Mr.,Donald,R,Morton,"3281 Jade St","West Vancouver",BC,"British Columbia","V7V 1Y8",Canada,DonaldRMorton@jourrapide.com,Wassent,604-922-2419,1,Lopez,9/12/1951,71,Buyer,FootballCelebrations.ca,CA,1808,"Handy Andy"
female,American,Ms.,Renee,F,Carstarphen,"4478 11th Ave",Calgary,AB,Alberta,"T2P 1M6",Canada,ReneeFCarstarphen@armyspy.com,Hionstiong,403-296-9482,1,Horvath,1/4/1964,59,Brickmason,LivesLocal.ca,CA,1809,"Helping Hand"
male,American,Mr.,Robert,E,Santana,"1966 Holdom Avenue",Surrey,BC,"British Columbia","V3T 4Y5",Canada,RobertESantana@teleworm.us,Doody1959,604-586-4114,1,Lopez,8/11/1959,63,Mariner,CelebrityLookup.ca,CA,1810,"Farmer Jack"
male,American,Mr.,James,V,Pancoast,"4698 MacLaren Street",Ottawa,ON,Ontario,"K1P 5M7",Canada,JamesVPancoast@teleworm.us,Likentor,613-350-4122,1,McKeon,1/2/1987,36,"Dinkey operator",RealLean.ca,CA,1811,"Play Town"
male,American,Mr.,Roger,G,James,"2322 Boulevard Cremazie",Quebec,QC,Quebec,"G1R 1B8",Canada,RogerGJames@cuvox.de,Arrown,418-649-3935,1,Durand,12/23/1947,75,"Industrial accountant",LockerItems.ca,CA,1812,"Forum Cafeterias"
male,American,Mr.,William,J,Vincent,"1065 Bungay Road","Wheatley River",PE,"Prince Edward Island","C1E 0M5",Canada,WilliamJVincent@fleckens.hu,Posand96,902-964-5297,1,Badger,8/26/1996,26,"Telephone repairer",JobMobiles.ca,CA,1813,"Lawnscape Garden Maintenance"
male,American,Mr.,Hank,L,Hanks,"2138 Bank St",Ottawa,ON,Ontario,"K1H 7Z1",Canada,HankLHanks@cuvox.de,Suplined,613-520-6008,1,Ehrhardt,8/19/2001,21,"Web designer",DeadConnect.ca,CA,1814,"Superior Interior Design"
male,American,Mr.,David,A,West,"4026 102nd Avenue",Flatrock,BC,"British Columbia","V1G 3C5",Canada,DavidAWest@superrito.com,Clew1949,250-781-5324,1,Esparza,7/2/1949,74,"Surgical nurse",ScoopVille.ca,CA,1815,"Alladin Realty"
